NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,PowerTLTMmin[dBm],PowerTLTMmax[dBm],SecondsTLTS1,IdLogNum,PowerRLTMmin[dBm],PowerRLTMmax[dBm],SecondsRLTS1,SecondsRLTS2,ES,SES,BBE,UAS
SOEM-M,9389,RAU,2013-01-01 14:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 14:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 14:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 15:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 15:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 15:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 15:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 15:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 15:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 15:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 15:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 15:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 15:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 15:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 15:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 16:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 16:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 16:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 16:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 16:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 16:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 16:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 16:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 16:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,4.0,1.0,329.0,0.0
SOEM-M,9389,RAU,2013-01-01 16:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 16:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 16:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 17:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 17:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 17:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,2.0,1.0,101.0,0.0
SOEM-M,9389,RAU,2013-01-01 17:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 17:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,2.0,1.0,149.0,0.0
SOEM-M,9389,RAU,2013-01-01 17:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 17:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 17:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 17:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-01 17:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 17:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-48.0,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 17:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 18:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 18:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 18:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 18:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 18:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 18:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 18:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 18:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 18:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 18:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 18:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 18:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 19:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 19:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 19:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 19:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 19:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 19:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 19:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 19:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 19:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 19:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 19:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 19:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 20:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 20:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 20:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-01 20:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,1.0,1.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 20:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 20:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 20:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 20:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 20:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 20:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 20:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 20:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 21:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 21:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 21:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 21:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 21:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 21:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 21:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 21:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 21:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 21:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 21:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 21:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 22:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 22:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 22:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-01 22:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 22:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 22:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 22:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 22:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 22:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 22:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 22:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 22:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 23:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 23:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 23:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 23:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 23:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 23:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-01 23:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-01 23:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 23:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-01 23:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-01 23:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-01 23:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 00:00:00,24,Near End,b459_00459_04368_6880.342,1+0,-,7.0,9.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 00:00:00,24,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-51.8,-48.0,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 00:00:00,24,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-02 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,0.0,0.0,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,0.0,0.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,0.0,0.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,0.0,0.0,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,0.0,0.0,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,0.0,0.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,0.0,0.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,0.0,0.0,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-02 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-02 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-02 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-02 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-02 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-02 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
